,tradeDate,深证成指,沪深300,中证500,上证50,中小板指,创业板指,上证综指
0,2014-01-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2014-01-03,0.989394394254,0.986563191759,0.991797299239,0.983965142505,1.00183086073,1.01488143688,0.987555152279
2,2014-01-06,0.963530213246,0.964108217986,0.964400907617,0.969144173432,0.978530524261,0.992741951819,0.969812082847
3,2014-01-07,0.962033365917,0.963832591151,0.97031689406,0.967686226178,0.985992521992,1.01445833205,0.970574389621
4,2014-01-08,0.961519587183,0.96551649885,0.971497544491,0.97068347363,0.992194678823,1.05402838553,0.969163079132
5,2014-01-09,0.95469146903,0.957036666982,0.960535141568,0.963347616006,0.977318120105,1.03543953014,0.961237553849
6,2014-01-10,0.942528629393,0.949555982394,0.943021856976,0.959752072098,0.960655370265,1.01522802274,0.954446955443
7,2014-01-13,0.93322626426,0.944745432777,0.938704153639,0.957410772795,0.954463886702,1.0223442858,0.95267677292
8,2014-01-14,0.944713390585,0.953001317841,0.957289457387,0.960403536227,0.968893551745,1.05094737221,0.960867778174
9,2014-01-15,0.945086924608,0.951317410141,0.963684668879,0.953500706874,0.980854924794,1.06175529988,0.959211372783
10,2014-01-16,0.944891839039,0.952566344241,0.96528866942,0.956437740335,0.974788753301,1.04663155297,0.959378719979
11,2014-01-17,0.929776219722,0.938203602098,0.954269871792,0.945277013181,0.961804723079,1.04689111727,0.950488933515
12,2014-01-20,0.927282254681,0.932820265463,0.94704771122,0.938340233387,0.952085724524,1.02980713472,0.943996051934
13,2014-01-21,0.935797622692,0.942045151121,0.961596765387,0.947335178615,0.963339894758,1.05562553123,0.952083709627
14,2014-01-22,0.963776072823,0.966330459349,0.987308072837,0.9699070975,0.985353509499,1.0740718513,0.972675473965
15,2014-01-23,0.959834678845,0.961201216203,0.99418043031,0.960240830338,0.992308724665,1.09641538691,0.968139084957
16,2014-01-24,0.968051194988,0.967140113179,1.00904108471,0.96218433296,1.00870701465,1.11359989437,0.973928444614
17,2014-01-27,0.95540637199,0.954323465318,1.00885370876,0.947323007702,1.00466066025,1.10852638741,0.963929331128
18,2014-01-28,0.953953643824,0.956020293026,1.00673903727,0.953048461372,0.997404814711,1.10377846111,0.966400665217
19,2014-01-29,0.949867445333,0.959431175118,1.01574139935,0.957331982148,1.00532062398,1.12267339233,0.971805552988
20,2014-01-30,0.933235383864,0.94852238176,1.00975524438,0.946349334667,0.994234854188,1.1222615403,0.963826457639
21,2014-02-07,0.938649840259,0.952841971076,1.02853312175,0.94506690479,1.01032737482,1.14980011298,0.969237508338
22,2014-02-10,0.962754430772,0.976550185617,1.05892882806,0.96459865774,1.04599486616,1.16534996545,0.988944655485
23,2014-02-11,0.965953686218,0.98431511038,1.06042263803,0.979003894052,1.0412954659,1.14564708407,0.997290208008
24,2014-02-12,0.973835734747,0.986765605216,1.0721262285,0.978157695316,1.05304851257,1.15526071584,1.00026927254
25,2014-02-13,0.968293727142,0.981726802126,1.05627619787,0.978807237722,1.03853029894,1.11412427429,0.994791851851
26,2014-02-14,0.971577030825,0.988630393027,1.07439968876,0.982794172567,1.05355905055,1.13711972141,1.00306297517
27,2014-02-17,0.97899706053,0.995551210605,1.09482262826,0.98527063306,1.06981937866,1.1692516821,1.0123391298
28,2014-02-18,0.96525726894,0.982971429556,1.09351125646,0.966332692545,1.06468474626,1.15929296483,1.00458853686
29,2014-02-19,0.980227097842,0.994263516482,1.09358792207,0.982254168378,1.07001505524,1.15858854031,1.01572352537
30,2014-02-20,0.966446268036,0.98512476421,1.07827481062,0.973761433452,1.04758340418,1.13665460618,1.01393532813
31,2014-02-21,0.955162114506,0.975154824762,1.07121793591,0.964276448835,1.04362974909,1.14003119273,1.00204135135
32,2014-02-24,0.929525800344,0.953716224946,1.06702731557,0.940401601692,1.04080370497,1.15530572699,0.984497391896
33,2014-02-25,0.900122720284,0.929340476662,1.02951236252,0.922998477355,0.997528743209,1.10479196221,0.964365002724
34,2014-02-26,0.902053734675,0.931709144782,1.03627998697,0.925116216204,0.999964620094,1.09976121584,0.967700094862
35,2014-02-27,0.88592559291,0.927703942325,1.02257035629,0.930409282179,0.976696501085,1.06125567609,0.970591930262
36,2014-02-28,0.90776100428,0.938410322225,1.03327807345,0.938006494143,0.994036212816,1.07643718731,0.974833920945
37,2014-03-03,0.910963094198,0.943319925236,1.05481461345,0.936959155057,1.00767546309,1.0991265586,0.983809514328
38,2014-03-04,0.905442160271,0.940692856958,1.05501420393,0.937982792891,0.998145618554,1.09561043749,0.982026057807
39,2014-03-05,0.899406091994,0.931954624932,1.04935316313,0.927763710053,0.997044295445,1.09870570434,0.973308359253
40,2014-03-06,0.906048490656,0.936110560814,1.04804646924,0.934923409726,0.992478706337,1.09716782333,0.976386978776
41,2014-03-07,0.90314673146,0.933840946089,1.04276849662,0.932410436494,0.987298020761,1.09572971704,0.975595279576
42,2014-03-10,0.877261969726,0.903448780782,1.00321345864,0.902487926775,0.952344057134,1.05556626654,0.947699497532
43,2014-03-11,0.888862351665,0.90813013032,1.0042571505,0.904960543822,0.951463907851,1.04711917378,0.948691254853
